listing_id,adjusted_price_original,available,adjusted_price_sum,precio_rango,precio_1000000,precio_2000000,precio_2800000,precio_3647810
33587848,2323,f,634179.0,1000000,1,0,0,0
30067290,2323,f,633652.0,1000000,1,0,0,0
26166797,1200,f,633640.0,1000000,1,0,0,0
20049032,2987,f,633244.0,1000000,1,0,0,0
42535646,3319,f,633090.0,1000000,1,0,0,0
27927839,3385,f,632995.0,1000000,1,0,0,0
40054440,1991,f,632981.0,1000000,1,0,0,0
117548,3319,f,632930.0,1000000,1,0,0,0
28353650,3983,f,632660.0,1000000,1,0,0,0
25402757,2323,f,632599.0,1000000,1,0,0,0
28124752,5178,f,632406.0,1000000,1,0,0,0
5213126,4978,f,632206.0,1000000,1,0,0,0
24884221,1859,f,632060.0,1000000,1,0,0,0
3661206,1437,f,631846.0,1000000,1,0,0,0
40777719,2300,f,631700.0,1000000,1,0,0,0
522119,2191,f,631591.0,1000000,1,0,0,0
22174884,1659,f,631005.0,1000000,1,0,0,0
7309032,1659,f,630938.0,1000000,1,0,0,0
39176284,1659,f,630938.0,1000000,1,0,0,0
40281648,1659,f,630938.0,1000000,1,0,0,0
35938780,1659,f,630938.0,1000000,1,0,0,0
32810843,1659,f,630938.0,1000000,1,0,0,0
39300454,2323,f,630871.0,1000000,1,0,0,0
38712082,1593,f,630762.0,1000000,1,0,0,0
36837252,3253,f,630346.0,1000000,1,0,0,0
21470995,1859,f,630201.0,1000000,1,0,0,0
26103821,1500,f,630130.0,1000000,1,0,0,0
11770759,1726,f,629990.0,1000000,1,0,0,0
28435063,1726,f,629990.0,1000000,1,0,0,0
38641762,1726,f,629990.0,1000000,1,0,0,0
41704223,1726,f,629990.0,1000000,1,0,0,0
10604271,1726,f,629990.0,1000000,1,0,0,0
35517266,1726,f,629990.0,1000000,1,0,0,0
41374212,1726,f,629990.0,1000000,1,0,0,0
20498369,1726,f,629990.0,1000000,1,0,0,0
41120445,1726,f,629990.0,1000000,1,0,0,0
12948220,1726,f,629990.0,1000000,1,0,0,0
23201915,1726,f,629990.0,1000000,1,0,0,0
8320462,1726,f,629990.0,1000000,1,0,0,0
33238589,1726,f,629990.0,1000000,1,0,0,0
9860028,1726,f,629990.0,1000000,1,0,0,0
4728817,1726,f,629990.0,1000000,1,0,0,0
29538065,2191,f,629928.0,1000000,1,0,0,0
16106698,1991,f,629832.0,1000000,1,0,0,0
29094706,1700,f,629320.0,1000000,1,0,0,0
37013514,1724,f,629260.0,1000000,1,0,0,0
21820819,1724,f,629260.0,1000000,1,0,0,0
38719113,1724,f,629260.0,1000000,1,0,0,0
39612807,2155,f,629260.0,1000000,1,0,0,0
41120562,2124,f,628611.0,1000000,1,0,0,0
31829116,3186,f,628452.0,1000000,1,0,0,0
29330128,1500,f,628210.0,1000000,1,0,0,0
29947566,1925,f,628150.0,1000000,1,0,0,0
28340001,2191,f,627842.0,1000000,1,0,0,0
40699062,1991,f,627716.0,1000000,1,0,0,0
31663681,1949,f,627578.0,1000000,1,0,0,0
22883477,2500,f,627500.0,1000000,1,0,0,0
41737825,1991,f,627467.0,1000000,1,0,0,0
17451,2257,f,627446.0,1000000,1,0,0,0
4249867,3319,f,627291.0,1000000,1,0,0,0
19086093,3186,f,627264.0,1000000,1,0,0,0
16422528,2987,f,626946.0,1000000,1,0,0,0
23976843,1200,f,626740.0,1000000,1,0,0,0
42604936,2191,f,626626.0,1000000,1,0,0,0
33707119,3120,f,626577.0,1000000,1,0,0,0
27978376,1659,f,626119.0,1000000,1,0,0,0
16219513,1792,f,625529.0,1000000,1,0,0,0
28872753,2323,f,625514.0,1000000,1,0,0,0
40698371,1556,f,625416.0,1000000,1,0,0,0
42295519,2323,f,625315.0,1000000,1,0,0,0
30733355,3319,f,625251.0,1000000,1,0,0,0
28666114,2257,f,625189.0,1000000,1,0,0,0
22513422,2257,f,625189.0,1000000,1,0,0,0
17074751,2257,f,625189.0,1000000,1,0,0,0
27387659,2788,f,624512.0,1000000,1,0,0,0
26399391,3900,f,624500.0,1000000,1,0,0,0
35639641,1925,f,624308.0,1000000,1,0,0,0
27431487,2000,f,624000.0,1000000,1,0,0,0
33165010,3319,f,623972.0,1000000,1,0,0,0
41712347,2589,f,623949.0,1000000,1,0,0,0
32569160,1859,f,623491.0,1000000,1,0,0,0
31729950,1850,f,623450.0,1000000,1,0,0,0
42042445,1991,f,623183.0,1000000,1,0,0,0
32224297,1991,f,623183.0,1000000,1,0,0,0
29562376,1991,f,622986.0,1000000,1,0,0,0
35565541,2257,f,622932.0,1000000,1,0,0,0
27529755,2257,f,622932.0,1000000,1,0,0,0
39196672,4580,f,622880.0,1000000,1,0,0,0
42827495,1859,f,622785.0,1000000,1,0,0,0
6076669,1328,f,622728.0,1000000,1,0,0,0
10191100,3120,f,622481.0,1000000,1,0,0,0
36026317,1527,f,622219.0,1000000,1,0,0,0
35492680,2000,f,622000.0,1000000,1,0,0,0
33995509,2000,f,622000.0,1000000,1,0,0,0
5327923,1796,f,621548.0,1000000,1,0,0,0
6887411,2655,f,621270.0,1000000,1,0,0,0
8088239,2655,f,621270.0,1000000,1,0,0,0
39466432,1991,f,621202.0,1000000,1,0,0,0
26249500,1700,f,621170.0,1000000,1,0,0,0
34866728,1800,f,621000.0,1000000,1,0,0,0
37599228,1859,f,620906.0,1000000,1,0,0,0
40593264,1527,f,620767.0,1000000,1,0,0,0
30415047,3916,f,620692.0,1000000,1,0,0,0
28911973,3319,f,620653.0,1000000,1,0,0,0
40441577,3319,f,620653.0,1000000,1,0,0,0
40422440,3319,f,620653.0,1000000,1,0,0,0
31669549,3319,f,620653.0,1000000,1,0,0,0
755315,3319,f,620653.0,1000000,1,0,0,0
33401441,3319,f,620653.0,1000000,1,0,0,0
24737363,3319,f,620653.0,1000000,1,0,0,0
36874130,3319,f,620653.0,1000000,1,0,0,0
41520328,1700,f,620500.0,1000000,1,0,0,0
28101074,1700,f,620500.0,1000000,1,0,0,0
22293313,1700,f,620500.0,1000000,1,0,0,0
41709613,1700,f,620500.0,1000000,1,0,0,0
41709612,1700,f,620500.0,1000000,1,0,0,0
28510738,1700,f,620500.0,1000000,1,0,0,0
38607595,1700,f,620500.0,1000000,1,0,0,0
23506423,1700,f,620500.0,1000000,1,0,0,0
31467072,1700,f,620500.0,1000000,1,0,0,0
38298573,1700,f,620500.0,1000000,1,0,0,0
29825442,1700,f,620500.0,1000000,1,0,0,0
3175000,3952,f,620464.0,1000000,1,0,0,0
28012204,797,f,620311.0,1000000,1,0,0,0
40375975,4846,f,620288.0,1000000,1,0,0,0
32232951,2000,f,620000.0,1000000,1,0,0,0
30909069,2323,f,619888.0,1000000,1,0,0,0
34330019,1261,f,619863.0,1000000,1,0,0,0
21982028,1659,f,619806.0,1000000,1,0,0,0
32813011,1792,f,619562.0,1000000,1,0,0,0
33276783,1991,f,619201.0,1000000,1,0,0,0
24347401,2456,f,618927.0,1000000,1,0,0,0
1592614,1460,f,618872.0,1000000,1,0,0,0
38676507,1659,f,618332.0,1000000,1,0,0,0
31554196,1659,f,618332.0,1000000,1,0,0,0
39126242,1659,f,618332.0,1000000,1,0,0,0
31349704,3253,f,618070.0,1000000,1,0,0,0
40199853,2000,f,618000.0,1000000,1,0,0,0
35180309,1659,f,617662.0,1000000,1,0,0,0
2383252,1692,f,617580.0,1000000,1,0,0,0
19923624,1940,f,617547.0,1000000,1,0,0,0
37003001,2921,f,617447.0,1000000,1,0,0,0
39151565,3319,f,617334.0,1000000,1,0,0,0
39059885,3319,f,617334.0,1000000,1,0,0,0
27677713,6638,f,617334.0,1000000,1,0,0,0
30905733,3319,f,617334.0,1000000,1,0,0,0
41933719,3319,f,617334.0,1000000,1,0,0,0
42114451,3319,f,617334.0,1000000,1,0,0,0
26924078,3319,f,617334.0,1000000,1,0,0,0
437246,3319,f,617334.0,1000000,1,0,0,0
42217528,3319,f,617334.0,1000000,1,0,0,0
42563623,3319,f,617334.0,1000000,1,0,0,0
17958123,3319,f,617334.0,1000000,1,0,0,0
42350283,3319,f,617334.0,1000000,1,0,0,0
10751306,3319,f,617334.0,1000000,1,0,0,0
37397516,3319,f,617334.0,1000000,1,0,0,0
4750696,3319,f,617334.0,1000000,1,0,0,0
35307272,3319,f,617334.0,1000000,1,0,0,0
41688280,3319,f,617334.0,1000000,1,0,0,0
40843347,3319,f,617334.0,1000000,1,0,0,0
40112635,3319,f,617334.0,1000000,1,0,0,0
29412712,3319,f,617334.0,1000000,1,0,0,0
40136318,3319,f,617334.0,1000000,1,0,0,0
29460538,3319,f,617334.0,1000000,1,0,0,0
35452116,3319,f,617334.0,1000000,1,0,0,0
32472166,3319,f,617334.0,1000000,1,0,0,0
40344202,3319,f,617334.0,1000000,1,0,0,0
34972119,2390,f,617238.0,1000000,1,0,0,0
35839743,1991,f,617210.0,1000000,1,0,0,0
26884886,1991,f,617210.0,1000000,1,0,0,0
34094120,1460,f,617040.0,1000000,1,0,0,0
41956461,2987,f,617002.0,1000000,1,0,0,0
42640413,2655,f,616670.0,1000000,1,0,0,0
39737986,2257,f,616468.0,1000000,1,0,0,0
42554496,2333,f,616348.0,1000000,1,0,0,0
40303597,1593,f,616161.0,1000000,1,0,0,0
36386336,1991,f,616006.0,1000000,1,0,0,0
39729817,2200,f,616000.0,1000000,1,0,0,0
34572416,2200,f,616000.0,1000000,1,0,0,0
30177949,2655,f,615960.0,1000000,1,0,0,0
34965654,2124,f,615960.0,1000000,1,0,0,0
30222768,1800,f,615600.0,1000000,1,0,0,0
18383591,1800,f,615600.0,1000000,1,0,0,0
1270489,2987,f,615322.0,1000000,1,0,0,0
32311319,1991,f,615219.0,1000000,1,0,0,0
16428226,2655,f,615158.0,1000000,1,0,0,0
40158895,1527,f,614196.0,1000000,1,0,0,0
2620653,2456,f,614000.0,1000000,1,0,0,0
32521331,1800,f,613800.0,1000000,1,0,0,0
40324618,1700,f,613700.0,1000000,1,0,0,0
2614453,1659,f,613577.0,1000000,1,0,0,0
42353178,2191,f,613480.0,1000000,1,0,0,0
5846579,1991,f,613228.0,1000000,1,0,0,0
32260677,1328,f,612871.0,1000000,1,0,0,0
15936953,1659,f,612731.0,1000000,1,0,0,0
25212216,2323,f,612144.0,1000000,1,0,0,0
29485161,2800,f,612040.0,1000000,1,0,0,0
24643759,2655,f,612000.0,1000000,1,0,0,0
33719701,2124,f,611712.0,1000000,1,0,0,0
4931570,6306,f,611682.0,1000000,1,0,0,0
15160989,1859,f,611611.0,1000000,1,0,0,0
26439500,2200,f,611600.0,1000000,1,0,0,0
26716478,2000,f,611270.0,1000000,1,0,0,0
23387212,1600,f,611050.0,1000000,1,0,0,0
36205690,1600,f,610960.0,1000000,1,0,0,0
40346028,1593,f,610803.0,1000000,1,0,0,0
32937239,1659,f,610447.0,1000000,1,0,0,0
20011204,1726,f,610328.0,1000000,1,0,0,0
28255614,2987,f,610102.0,1000000,1,0,0,0
42407324,2000,f,610000.0,1000000,1,0,0,0
27334898,2200,f,609400.0,1000000,1,0,0,0
28633777,2200,f,609400.0,1000000,1,0,0,0
12186216,2200,f,609400.0,1000000,1,0,0,0
38572244,2200,f,609400.0,1000000,1,0,0,0
24264027,2191,f,609098.0,1000000,1,0,0,0
28359070,2191,f,609098.0,1000000,1,0,0,0
38319077,1199,f,608586.0,1000000,1,0,0,0
9001359,1859,f,608397.0,1000000,1,0,0,0
5198183,3253,f,608311.0,1000000,1,0,0,0
4292991,2722,f,608091.0,1000000,1,0,0,0
17166804,3150,f,607950.0,1000000,1,0,0,0
32886685,6107,f,607912.0,1000000,1,0,0,0
36347619,1859,f,607674.0,1000000,1,0,0,0
19588666,1991,f,607626.0,1000000,1,0,0,0
35124970,2500,f,607500.0,1000000,1,0,0,0
14929289,5642,f,607468.0,1000000,1,0,0,0
1581818,3319,f,607340.0,1000000,1,0,0,0
18599807,1726,f,607316.0,1000000,1,0,0,0
5521452,2200,f,607200.0,1000000,1,0,0,0
11549471,1659,f,607194.0,1000000,1,0,0,0
26116774,1600,f,607060.0,1000000,1,0,0,0
40485073,1593,f,606975.0,1000000,1,0,0,0
32186081,2522,f,606916.0,1000000,1,0,0,0
9063386,2323,f,606783.0,1000000,1,0,0,0
19292484,1400,f,606660.0,1000000,1,0,0,0
5536368,1659,f,606272.0,1000000,1,0,0,0
30924130,2900,f,606100.0,1000000,1,0,0,0
12829141,3983,f,606064.0,1000000,1,0,0,0
40911843,1659,f,605736.0,1000000,1,0,0,0
29705297,1659,f,605535.0,1000000,1,0,0,0
6305891,1659,f,605535.0,1000000,1,0,0,0
6611319,1659,f,605535.0,1000000,1,0,0,0
4680634,1659,f,605535.0,1000000,1,0,0,0
13575773,1659,f,605535.0,1000000,1,0,0,0
36762425,1659,f,605535.0,1000000,1,0,0,0
21693293,1659,f,605535.0,1000000,1,0,0,0
38217124,1659,f,605535.0,1000000,1,0,0,0
17210725,1659,f,605535.0,1000000,1,0,0,0
30448255,1659,f,605535.0,1000000,1,0,0,0
39787838,1659,f,605535.0,1000000,1,0,0,0
36102911,1659,f,605535.0,1000000,1,0,0,0
36102743,1659,f,605535.0,1000000,1,0,0,0
31827216,1659,f,605535.0,1000000,1,0,0,0
30175749,1659,f,605535.0,1000000,1,0,0,0
16175421,1659,f,605535.0,1000000,1,0,0,0
39466611,1659,f,605535.0,1000000,1,0,0,0
32158645,1659,f,605535.0,1000000,1,0,0,0
35148541,1659,f,605535.0,1000000,1,0,0,0
20675652,1659,f,605535.0,1000000,1,0,0,0
31458837,1659,f,605535.0,1000000,1,0,0,0
33659545,1659,f,605535.0,1000000,1,0,0,0
11343012,1659,f,605535.0,1000000,1,0,0,0
12584817,1659,f,605535.0,1000000,1,0,0,0
2874061,1659,f,605535.0,1000000,1,0,0,0
29848646,1659,f,605535.0,1000000,1,0,0,0
28939462,1659,f,605535.0,1000000,1,0,0,0
23217846,1659,f,605535.0,1000000,1,0,0,0
21352463,1659,f,605535.0,1000000,1,0,0,0
40308752,1659,f,605535.0,1000000,1,0,0,0
4699949,1659,f,605535.0,1000000,1,0,0,0
28683492,1659,f,605535.0,1000000,1,0,0,0
40599172,1659,f,605535.0,1000000,1,0,0,0
41900270,1659,f,605535.0,1000000,1,0,0,0
41356646,1659,f,605535.0,1000000,1,0,0,0
18330910,1659,f,605535.0,1000000,1,0,0,0
41430945,1659,f,605535.0,1000000,1,0,0,0
393443,1659,f,605535.0,1000000,1,0,0,0
41459939,1659,f,605535.0,1000000,1,0,0,0
28466188,1659,f,605535.0,1000000,1,0,0,0
13993821,1659,f,605535.0,1000000,1,0,0,0
33877126,1659,f,605535.0,1000000,1,0,0,0
27492692,1659,f,605535.0,1000000,1,0,0,0
41175581,1659,f,605535.0,1000000,1,0,0,0
28517493,1659,f,605535.0,1000000,1,0,0,0
42097326,1659,f,605535.0,1000000,1,0,0,0
40468335,1659,f,605535.0,1000000,1,0,0,0
33400459,1659,f,605535.0,1000000,1,0,0,0
33611132,1659,f,605535.0,1000000,1,0,0,0
13836626,1659,f,605535.0,1000000,1,0,0,0
26528537,1659,f,605535.0,1000000,1,0,0,0
18736012,1659,f,605535.0,1000000,1,0,0,0
8782928,1659,f,605535.0,1000000,1,0,0,0
42303470,1659,f,605535.0,1000000,1,0,0,0
18373808,1659,f,605535.0,1000000,1,0,0,0
40755981,1659,f,605535.0,1000000,1,0,0,0
8400332,1659,f,605535.0,1000000,1,0,0,0
28695672,1659,f,605535.0,1000000,1,0,0,0
42097350,1659,f,605535.0,1000000,1,0,0,0
1005284,1991,f,605264.0,1000000,1,0,0,0
42491325,3253,f,605058.0,1000000,1,0,0,0
30315036,3220,f,605025.0,1000000,1,0,0,0
41267436,2500,f,605000.0,1000000,1,0,0,0
37359216,1726,f,604954.0,1000000,1,0,0,0
32493543,1460,f,604847.0,1000000,1,0,0,0
38897393,1750,f,604740.0,1000000,1,0,0,0
6458762,2191,f,604716.0,1000000,1,0,0,0
2095749,2191,f,604716.0,1000000,1,0,0,0
19870695,2191,f,604716.0,1000000,1,0,0,0
32456470,2655,f,604460.0,1000000,1,0,0,0
39644187,1859,f,604175.0,1000000,1,0,0,0
39951767,1659,f,603876.0,1000000,1,0,0,0
37853228,1659,f,603876.0,1000000,1,0,0,0
37853952,1659,f,603876.0,1000000,1,0,0,0
37861270,1659,f,603876.0,1000000,1,0,0,0
37999348,1659,f,603876.0,1000000,1,0,0,0
13047770,1940,f,603480.0,1000000,1,0,0,0
28659694,1991,f,603273.0,1000000,1,0,0,0
39459414,1328,f,602932.0,1000000,1,0,0,0
22647362,1261,f,602886.0,1000000,1,0,0,0
19844553,2655,f,602685.0,1000000,1,0,0,0
42563184,2323,f,602320.0,1000000,1,0,0,0
15558142,2946,f,602280.0,1000000,1,0,0,0
26323575,1650,f,602250.0,1000000,1,0,0,0
23520732,1650,f,602250.0,1000000,1,0,0,0
34510251,2700,f,602100.0,1000000,1,0,0,0
37355159,1991,f,601972.0,1000000,1,0,0,0
36564280,1062,f,601955.0,1000000,1,0,0,0
25919058,2589,f,601882.0,1000000,1,0,0,0
34903001,1991,f,601282.0,1000000,1,0,0,0
29488461,1328,f,601049.0,1000000,1,0,0,0
39364195,2987,f,600944.0,1000000,1,0,0,0
29027465,2058,f,600873.0,1000000,1,0,0,0
39883867,1659,f,600558.0,1000000,1,0,0,0
26153562,1394,f,600514.0,1000000,1,0,0,0
38836189,1991,f,600322.0,1000000,1,0,0,0
39133178,2400,f,600000.0,1000000,1,0,0,0
22586680,2390,f,599890.0,1000000,1,0,0,0
33771174,1792,f,599781.0,1000000,1,0,0,0
39702035,3319,f,599406.0,1000000,1,0,0,0
27987991,2323,f,599334.0,1000000,1,0,0,0
27339810,1642,f,599330.0,1000000,1,0,0,0
41641562,1991,f,599295.0,1000000,1,0,0,0
41259856,1991,f,599291.0,1000000,1,0,0,0
14451014,3186,f,598968.0,1000000,1,0,0,0
28282662,2124,f,598968.0,1000000,1,0,0,0
13411845,2124,f,598855.0,1000000,1,0,0,0
28386809,2522,f,598844.0,1000000,1,0,0,0
18998955,1328,f,598568.0,1000000,1,0,0,0
2016759,2257,f,598473.0,1000000,1,0,0,0
31185772,1421,f,598421.0,1000000,1,0,0,0
34363484,1394,f,598134.0,1000000,1,0,0,0
32363364,2300,f,598000.0,1000000,1,0,0,0
30399963,1659,f,597923.0,1000000,1,0,0,0
39944043,2589,f,597641.0,1000000,1,0,0,0
31200403,2390,f,597500.0,1000000,1,0,0,0
41802826,797,f,597499.0,1000000,1,0,0,0
38731307,2730,f,597110.0,1000000,1,0,0,0
36877811,1859,f,596982.0,1000000,1,0,0,0
31526094,1659,f,596968.0,1000000,1,0,0,0
37974284,2522,f,596884.0,1000000,1,0,0,0
40687067,1690,f,596460.0,1000000,1,0,0,0
5760532,1437,f,596458.0,1000000,1,0,0,0
29356693,1460,f,596312.0,1000000,1,0,0,0
3413145,2788,f,596107.0,1000000,1,0,0,0
36948143,1460,f,595908.0,1000000,1,0,0,0
42934634,9028,f,595848.0,1000000,1,0,0,0
26584126,2150,f,595550.0,1000000,1,0,0,0
32591779,1991,f,595309.0,1000000,1,0,0,0
33868084,2800,f,595250.0,1000000,1,0,0,0
448784,2390,f,595110.0,1000000,1,0,0,0
33853709,1659,f,595106.0,1000000,1,0,0,0
33675156,2156,f,595056.0,1000000,1,0,0,0
18508626,1630,f,594950.0,1000000,1,0,0,0
20704810,2124,f,594853.0,1000000,1,0,0,0
38530274,1925,f,594825.0,1000000,1,0,0,0
42297511,4647,f,594816.0,1000000,1,0,0,0
1993961,4647,f,594816.0,1000000,1,0,0,0
38729213,2124,f,594720.0,1000000,1,0,0,0
23184802,2058,f,594390.0,1000000,1,0,0,0
30903980,1593,f,593721.0,1000000,1,0,0,0
40198905,1925,f,593576.0,1000000,1,0,0,0
36626718,2150,f,593400.0,1000000,1,0,0,0
36626720,2150,f,593400.0,1000000,1,0,0,0
40900330,1859,f,593021.0,1000000,1,0,0,0
20173274,2020,f,593020.0,1000000,1,0,0,0
12872030,2323,f,592676.0,1000000,1,0,0,0
6912508,2323,f,592676.0,1000000,1,0,0,0
33421046,3186,f,592596.0,1000000,1,0,0,0
28655270,3186,f,592596.0,1000000,1,0,0,0
1751498,3186,f,592596.0,1000000,1,0,0,0
29187430,2987,f,592397.0,1000000,1,0,0,0
13798315,1925,f,592278.0,1000000,1,0,0,0
41285005,2788,f,592198.0,1000000,1,0,0,0
41859273,2655,f,592065.0,1000000,1,0,0,0
17123681,1925,f,592031.0,1000000,1,0,0,0
34446692,2456,f,591896.0,1000000,1,0,0,0
39579720,2921,f,591510.0,1000000,1,0,0,0
24207367,1925,f,591456.0,1000000,1,0,0,0
40881212,3253,f,591411.0,1000000,1,0,0,0
42487403,2323,f,591368.0,1000000,1,0,0,0
39301719,2788,f,591140.0,1000000,1,0,0,0
42895021,2788,f,591140.0,1000000,1,0,0,0
37457857,1925,f,590975.0,1000000,1,0,0,0
28603843,1460,f,590831.0,1000000,1,0,0,0
23040488,1792,f,590789.0,1000000,1,0,0,0
14330090,4200,f,590592.0,1000000,1,0,0,0
25050674,2058,f,590508.0,1000000,1,0,0,0
32882227,1616,f,590482.0,1000000,1,0,0,0
40522475,2124,f,590472.0,1000000,1,0,0,0
17152878,2124,f,590472.0,1000000,1,0,0,0
21523765,1328,f,590416.0,1000000,1,0,0,0
31355298,4647,f,590169.0,1000000,1,0,0,0
35003346,4646,f,590042.0,1000000,1,0,0,0
8877967,3319,f,589900.0,1000000,1,0,0,0
24390577,1128,f,589899.0,1000000,1,0,0,0
29818202,1925,f,589736.0,1000000,1,0,0,0
41773025,1991,f,589707.0,1000000,1,0,0,0
40881227,2589,f,589683.0,1000000,1,0,0,0
40881237,2589,f,589683.0,1000000,1,0,0,0
34019300,2655,f,589549.0,1000000,1,0,0,0
29104276,3983,f,589484.0,1000000,1,0,0,0
4726200,2456,f,589440.0,1000000,1,0,0,0
35409837,7966,f,589415.0,1000000,1,0,0,0
34063682,2655,f,589410.0,1000000,1,0,0,0
39795060,1796,f,589372.0,1000000,1,0,0,0
14709228,1991,f,589336.0,1000000,1,0,0,0
38507769,1441,f,589293.0,1000000,1,0,0,0
24301667,1925,f,589050.0,1000000,1,0,0,0
42993102,1328,f,588402.0,1000000,1,0,0,0
34973342,2124,f,588348.0,1000000,1,0,0,0
34625014,2124,f,588348.0,1000000,1,0,0,0
15065526,2124,f,588348.0,1000000,1,0,0,0
34973372,2124,f,588348.0,1000000,1,0,0,0
40259176,1800,f,588300.0,1000000,1,0,0,0
39607818,1999,f,588152.0,1000000,1,0,0,0
25424785,3319,f,588116.0,1000000,1,0,0,0
40034016,3319,f,587463.0,1000000,1,0,0,0
43184657,3219,f,587363.0,1000000,1,0,0,0
33519073,1608,f,586920.0,1000000,1,0,0,0
32842872,1991,f,586865.0,1000000,1,0,0,0
31167381,1800,f,586800.0,1000000,1,0,0,0
40341344,1800,f,586800.0,1000000,1,0,0,0
28069857,2655,f,586755.0,1000000,1,0,0,0
42793370,2655,f,586755.0,1000000,1,0,0,0
32991772,2655,f,586755.0,1000000,1,0,0,0
33518146,2655,f,586755.0,1000000,1,0,0,0
35288151,2655,f,586755.0,1000000,1,0,0,0
31836968,2629,f,586744.0,1000000,1,0,0,0
28998458,2200,f,586603.0,1000000,1,0,0,0
2137985,2443,f,586320.0,1000000,1,0,0,0
17972235,2124,f,586224.0,1000000,1,0,0,0
38790321,2124,f,586224.0,1000000,1,0,0,0
644840,3053,f,586176.0,1000000,1,0,0,0
35419560,1328,f,586141.0,1000000,1,0,0,0
41233187,1600,f,585910.0,1000000,1,0,0,0
29119858,2124,f,585078.0,1000000,1,0,0,0
28000012,1527,f,584915.0,1000000,1,0,0,0
38348422,1750,f,584520.0,1000000,1,0,0,0
17158044,2191,f,584335.0,1000000,1,0,0,0
27961744,4315,f,584170.0,1000000,1,0,0,0
37394195,2655,f,584100.0,1000000,1,0,0,0
22550938,1600,f,584000.0,1000000,1,0,0,0
40725559,1600,f,584000.0,1000000,1,0,0,0
42881661,1600,f,584000.0,1000000,1,0,0,0
30199635,1600,f,584000.0,1000000,1,0,0,0
38772442,1600,f,584000.0,1000000,1,0,0,0
38772444,1600,f,584000.0,1000000,1,0,0,0
27715893,1600,f,584000.0,1000000,1,0,0,0
27390134,1600,f,584000.0,1000000,1,0,0,0
33910623,1600,f,584000.0,1000000,1,0,0,0
40969180,1600,f,584000.0,1000000,1,0,0,0
40925443,1600,f,584000.0,1000000,1,0,0,0
40935223,1600,f,584000.0,1000000,1,0,0,0
29430634,1600,f,584000.0,1000000,1,0,0,0
33012473,1600,f,584000.0,1000000,1,0,0,0
37252946,1600,f,584000.0,1000000,1,0,0,0
27780912,1659,f,583968.0,1000000,1,0,0,0
29545252,1593,f,583963.0,1000000,1,0,0,0
24312325,2100,f,583800.0,1000000,1,0,0,0
30372294,1250,f,583640.0,1000000,1,0,0,0
22629225,2500,f,583500.0,1000000,1,0,0,0
41915743,3120,f,583440.0,1000000,1,0,0,0
40450458,1659,f,583286.0,1000000,1,0,0,0
40752357,1659,f,583275.0,1000000,1,0,0,0
29944050,2999,f,583099.0,1000000,1,0,0,0
856198,2323,f,583073.0,1000000,1,0,0,0
696409,2323,f,583073.0,1000000,1,0,0,0
29954687,2323,f,583073.0,1000000,1,0,0,0
37013070,1527,f,582831.0,1000000,1,0,0,0
22061916,1350,f,582750.0,1000000,1,0,0,0
33805692,1527,f,582567.0,1000000,1,0,0,0
16931726,2124,f,582411.0,1000000,1,0,0,0
39870699,2323,f,582411.0,1000000,1,0,0,0
32863949,2000,f,582000.0,1000000,1,0,0,0
33197286,1593,f,581907.0,1000000,1,0,0,0
36686745,1600,f,581900.0,1000000,1,0,0,0
34407368,1500,f,581880.0,1000000,1,0,0,0
23493830,1500,f,581880.0,1000000,1,0,0,0
41373940,4580,f,581660.0,1000000,1,0,0,0
26757,2987,f,581602.0,1000000,1,0,0,0
33491668,1593,f,581445.0,1000000,1,0,0,0
34615251,1593,f,581445.0,1000000,1,0,0,0
41179459,1593,f,581445.0,1000000,1,0,0,0
3227488,1593,f,581445.0,1000000,1,0,0,0
33092705,1593,f,581445.0,1000000,1,0,0,0
33476199,1593,f,581445.0,1000000,1,0,0,0
16204343,1593,f,581445.0,1000000,1,0,0,0
41483212,1593,f,581445.0,1000000,1,0,0,0
16844737,1593,f,581445.0,1000000,1,0,0,0
16943940,1593,f,581445.0,1000000,1,0,0,0
19825972,1593,f,581445.0,1000000,1,0,0,0
13018041,1593,f,581445.0,1000000,1,0,0,0
30037582,1593,f,581445.0,1000000,1,0,0,0
34883193,1593,f,581445.0,1000000,1,0,0,0
40230693,1593,f,581445.0,1000000,1,0,0,0
37561249,1593,f,581445.0,1000000,1,0,0,0
43184509,3863,f,581140.0,1000000,1,0,0,0
27197036,1592,f,581080.0,1000000,1,0,0,0
32861858,1991,f,581037.0,1000000,1,0,0,0
32686255,2333,f,580959.0,1000000,1,0,0,0
23042110,1460,f,580780.0,1000000,1,0,0,0
41531084,2323,f,580750.0,1000000,1,0,0,0
15127734,2323,f,580750.0,1000000,1,0,0,0
32337648,2323,f,580750.0,1000000,1,0,0,0
41502047,2323,f,580750.0,1000000,1,0,0,0
30305973,7169,f,580689.0,1000000,1,0,0,0
39366943,1659,f,580650.0,1000000,1,0,0,0
28914815,1659,f,580650.0,1000000,1,0,0,0
36664429,2058,f,580356.0,1000000,1,0,0,0
41608910,3120,f,580320.0,1000000,1,0,0,0
22202702,3120,f,580320.0,1000000,1,0,0,0
37553206,3120,f,580320.0,1000000,1,0,0,0
30558832,2000,f,579900.0,1000000,1,0,0,0
32200510,1900,f,579870.0,1000000,1,0,0,0
38774273,1925,f,579864.0,1000000,1,0,0,0
40329912,1593,f,579828.0,1000000,1,0,0,0
